#galaxy   structure    hexagon    f_CO   f_SFR   r_gal   r_weighted    Sigma_SFR      Sigma_star      Sigma_mol      Sigma_mol_4p35   Sigma_mol_N12   Sigma_mol_B13      F_CO_60pc      F_CO_150pc   Sigma_mol_combo
NGC2566       spiral     311  1.000000  1.000000 13.011262 12.873054  0.00277145       NaN   14.8556   11.5143   19.6743       NaN       NaN   61.8573   14.9091
NGC2566       spiral     312  1.000000  1.000000 11.927058 11.866928  0.01200637       NaN   30.9707   25.4886   37.9104       NaN       NaN   83.2823   31.1776
NGC2566       spiral     313  0.880615  0.838211 10.879363 11.128805  0.01587139       NaN   31.1278   27.1466   34.6174       NaN       NaN  118.1077   31.3033
NGC2566       spiral     318  0.994716  0.975026  6.786011  7.000737  0.00466969       NaN   11.2132   12.2643   16.0491       NaN       NaN   65.1615   11.1140
NGC2566       spiral     319  1.000000  1.000000  6.404678  6.170178  0.00528196   58.1408    5.7037    6.3714    9.0096    7.5654       NaN   48.7524    6.1032
NGC2566       spiral     320  1.000000  1.000000  6.255707  6.250381  0.00407771   44.5949    3.8368    4.3214    8.0506    8.9931       NaN   13.9178    3.9716
NGC2566       spiral     332      -NaN  0.888899 16.178240      -NaN  0.00038608       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral     333      -NaN  1.000000 17.341331      -NaN  0.00017233       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral     352  1.000000  1.000000 14.888974 14.626781  0.00105991       NaN   -1.3919   -0.9724       NaN       NaN       NaN       NaN   -1.5982
NGC2566       spiral     353  0.977283  0.836638 13.689849 13.823284  0.00236036       NaN    7.1591    5.3444       NaN       NaN       NaN       NaN    7.6381
NGC2566       spiral     366  0.998074  0.998974  5.292763  5.060705  0.00564250   61.1623    4.4875    5.3308    7.6476    6.5325       NaN   40.5323    4.8247
NGC2566       spiral     376      -NaN  0.991463 16.338965      -NaN  0.00070401       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral     377      -NaN  0.933768 17.554166      -NaN  0.00027334    8.1927    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral     396      -NaN  0.809905 14.816803      -NaN  0.00086510       NaN   -0.4911   -0.3444       NaN       NaN       NaN       NaN   -2.3431
NGC2566       spiral     412  0.840553  1.000000  5.780444  5.877606  0.00213386   61.9251    8.6177    9.9647   18.3665   18.7242       NaN   16.2244    8.8911
NGC2566       spiral     421      -NaN  1.000000 16.805398      -NaN  0.00113972       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral     439      -NaN  1.000000 16.299387      -NaN  0.00023835       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral     440      -NaN  1.000000 15.045588      -NaN  0.00092991       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral     465      -NaN  1.000000 16.299387      -NaN  0.00023132       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral     484      -NaN  1.000000 15.562061      -NaN  0.00056211       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral     485      -NaN  0.991009 14.320550      -NaN  0.00013868       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral     507  0.960344  0.861371 13.576624 13.842186  0.00196461       NaN   16.5840   12.4581   19.4147       NaN       NaN   88.5454   17.1122
NGC2566       spiral     508  1.000000  1.000000 14.816803 13.057461  0.00129364       NaN    3.0799    2.1602    4.8782       NaN       NaN   14.5812    4.1006
NGC2566       spiral     529      -NaN  1.000000 15.130063      -NaN  0.00057547   19.9838    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral     540  1.000000  1.000000  4.236973  4.384158  0.00550219   88.9550    1.8337    2.3094       NaN       NaN       NaN       NaN    2.1442
NGC2566       spiral     550  1.000000  1.000000 12.501455 12.910194  0.00490751       NaN   26.9361   21.4748   25.1862       NaN       NaN  188.0642   26.9293
NGC2566       spiral     551  0.997288  0.986743 13.689849 13.524775  0.00290438       NaN   28.4701   21.2536   28.4083       NaN       NaN  145.1004   27.3493
NGC2566       spiral     573      -NaN  1.000000 15.029744      -NaN  0.00025546       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral     585  1.000000  1.000000  6.404678  6.712371  0.00312478   44.5776    5.9149    6.6073   12.3502   19.3631       NaN    7.7006    7.1442
NGC2566       spiral     586  1.000000  1.000000  6.786011  6.904871  0.00302490   51.1020    6.3389    6.9331   13.0709   18.9014       NaN    9.0060    7.3141
NGC2566       spiral     587  1.000000  1.000000  7.363696  7.355008  0.00312152   58.0022    6.5519    6.9407   12.6575   11.3475       NaN   24.8349    6.7670
NGC2566       spiral     588  1.000000  1.000000  8.095808  8.309574  0.00402516   68.1307    8.7254    8.8762   14.1547   11.9149       NaN   41.4074    9.0221
NGC2566       spiral     589  1.000000  1.000000  8.944508  8.941073  0.00691362   89.2536   19.2238   18.6592   26.6765   20.9558       NaN   64.8035   20.1545
NGC2566       spiral     590  1.000000  1.000000  9.879796 10.214282  0.01035498       NaN   23.8980   22.0265   25.7580       NaN       NaN  136.5554   24.2093
NGC2566       spiral     591  1.000000  1.000000 10.879363 11.152181  0.01091740       NaN   26.6524   23.2436   26.6468       NaN       NaN  164.7288   26.7432
NGC2566       spiral     592  0.927010  0.954228 11.927058 11.984662  0.00833995       NaN   25.1559   20.7031   26.7930       NaN       NaN  128.6421   25.3632
NGC2566       spiral     616      -NaN  1.000000 15.267642      -NaN  0.00088014       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral     617      -NaN  0.902012 14.233880      -NaN  0.00052986       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral     659      -NaN  1.000000 14.907886      -NaN  0.00049441       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral     699      -NaN  0.877986 15.878290      -NaN  0.00013938       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral     700      -NaN  1.000000 15.138293      -NaN  0.00083254       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1056      -NaN  0.829111 17.490041      -NaN -0.00010157       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1094      -NaN  1.000000 16.822604      -NaN -0.00050701       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1095      -NaN  1.000000 17.594541      -NaN  0.00043169       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1134      -NaN  0.993355 16.669649      -NaN  0.00072610       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1135      -NaN  1.000000 17.600845      -NaN  0.00030712       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1176      -NaN  1.000000 17.045032      -NaN  0.00021648       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1198  0.837122  0.816941 13.385148 13.361580  0.00540159   57.1967   19.9150   15.1197   28.3161   23.2546       NaN   48.6759   19.6508
NGC2566       spiral    1199  1.000000  1.000000 12.352961 12.169673  0.00918142       NaN   27.3321   21.9703   37.7367       NaN       NaN   56.0292   27.2049
NGC2566       spiral    1200  1.000000  1.000000 11.365436 11.506341  0.01139187       NaN   24.2644   20.5996   30.2637       NaN       NaN   80.6576   24.1077
NGC2566       spiral    1201  1.000000  1.000000 10.435259 10.577231  0.00697705       NaN   12.1257   10.8379   16.3191       NaN       NaN   66.4534   12.1193
NGC2566       spiral    1202  1.000000  1.000000  9.579153  9.891454  0.00595890       NaN    9.6871    9.0782   15.5402       NaN       NaN   39.9720    9.7742
NGC2566       spiral    1203  1.000000  1.000000  8.818714  8.937519  0.00681091       NaN   13.2798   12.9798   20.0468       NaN       NaN   50.1095   12.4117
NGC2566       spiral    1204  1.000000  1.000000  8.180666  8.033156  0.00585658       NaN   13.4643   13.6329   23.8302       NaN       NaN   31.4144   12.6483
NGC2566       spiral    1205  1.000000  1.000000  7.695511  7.587987  0.00462679       NaN    6.2669    6.5180   12.5421       NaN       NaN   21.3771    6.4133
NGC2566       spiral    1206  1.174603  0.915605  7.393410  7.361051  0.00355368   35.1293   -0.1757   -0.1858   -0.3550   -0.4594       NaN   11.2673    0.4407
NGC2566       spiral    1219      -NaN  1.000000 16.778253      -NaN  0.00029036       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1220      -NaN  0.823446 17.915572      -NaN  0.00048364       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1239  0.870779  0.944566 15.037270 14.922431  0.00146825       NaN    6.6043    4.5761       NaN       NaN       NaN       NaN    5.4568
NGC2566       spiral    1240  1.000000  1.000000 13.868005 13.947194  0.00260748       NaN    8.7027    6.4330   14.2205       NaN       NaN   30.6750    9.2426
NGC2566       spiral    1241  0.810103  0.869707 12.714860 12.511983  0.00229293       NaN    9.5848    7.5518   16.2666       NaN       NaN   21.3643    9.7812
NGC2566       spiral    1250  0.951582  0.958140  5.221454  5.243866  0.00185963   66.8968    8.9618   10.6880   16.2682   14.0966       NaN   33.3861    9.1417
NGC2566       spiral    1251  1.000000  1.000000  5.296217  5.381907  0.00179422   61.7015    7.2398    8.5988   15.6773   14.7971       NaN   18.5348    7.2346
NGC2566       spiral    1252  0.958374  0.870140  5.655110  5.516347  0.00499830   54.3088    3.2817    3.8211    5.7583    4.9460       NaN   36.3719    3.4812
NGC2566       spiral    1263      -NaN  1.000000 16.814272      -NaN  0.00043111       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1297  0.829047  0.914205  5.337705  5.411998  0.00317333   64.8217    5.9226    7.0182   10.5413    9.0878       NaN   35.3137    5.7644
NGC2566       spiral    1307      -NaN  1.000000 17.151183      -NaN  0.00110390       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1324      -NaN  0.939209 16.144978      -NaN  0.00062827       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1325      -NaN  0.992257 14.894015      -NaN  0.00117969       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1342  0.831614  0.834305  6.540691  6.580561  0.00344155   58.7913    7.9258    8.7872   16.4752   15.3844       NaN   20.0103    7.9830
NGC2566       spiral    1350      -NaN  1.000000 16.520403      -NaN  0.00066753       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1368      -NaN  1.000000 15.269307      -NaN  0.00121288       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1393      -NaN  1.000000 16.144978      -NaN -0.00006111       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1411      -NaN  0.812741 15.920043      -NaN  0.00044190   13.7054    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1412      -NaN  1.000000 14.692736      -NaN  0.00045599       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1434  1.000000  1.000000 13.592142 13.729035  0.00212027       NaN   24.2450   18.1975   27.1002       NaN       NaN  102.2422   24.1438
NGC2566       spiral    1435  0.999802  0.900470 14.815114 13.631791  0.00140991       NaN   10.7058    7.5097   12.1828       NaN       NaN   91.2415   11.0113
NGC2566       spiral    1456      -NaN  1.000000 14.451109      -NaN  0.00083232       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1467  1.000000  1.000000  5.221454  5.303276  0.00168057   60.7523    6.3222    7.5400   11.5536   10.0295       NaN   32.6963    6.6034
NGC2566       spiral    1468  1.000000  1.000000  5.442543  5.409583  0.00278422   76.3934    7.5350    8.8772   15.3950   13.9249       NaN   22.8328    7.8158
NGC2566       spiral    1475  1.000000  1.000000 11.582650 11.581604  0.00779247       NaN   25.8390   21.6743   43.6398       NaN       NaN   30.9568   25.8102
NGC2566       spiral    1476  0.938537  0.960279 12.714860 12.884941  0.00762919       NaN   29.7633   23.4503   31.0765       NaN       NaN  131.8757   29.6654
NGC2566       spiral    1499      -NaN  0.850962 15.658730      -NaN  0.00037492       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1500      -NaN  1.000000 14.561110      -NaN  0.00025997       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1513  0.851153  0.916880  8.180666  8.328417  0.00392605   42.8493    8.8642    8.9753       NaN       NaN       NaN       NaN    9.3636
NGC2566       spiral    1514  0.999144  0.991727  8.818714  8.705436  0.00526616   51.8522   10.8246   10.5801   16.2234   13.3822       NaN   51.2488   11.2067
NGC2566       spiral    1515  0.989768  0.973008  9.579153  9.349716  0.00648760       NaN   12.9875   12.1712   22.6308       NaN       NaN   30.8704   13.5531
NGC2566       spiral    1516  0.898191  0.913536 10.435259 10.337134  0.00922282       NaN   23.7536   21.2308   35.8493       NaN       NaN   46.4529   24.2028
NGC2566       spiral    1543      -NaN  1.000000 15.015014      -NaN  0.00124803       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1584      -NaN  1.000000 15.783177      -NaN  0.00033737       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1585      -NaN  1.000000 14.949386      -NaN  0.00059991       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2566       spiral    1625      -NaN  0.867178 15.469208      -NaN  0.00045087       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2835       spiral     150      -NaN  0.867804  8.780819      -NaN  0.00203139    7.1786    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2835       spiral     218      -NaN  0.993587  7.533822      -NaN  0.00441326   10.4453    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC2835       spiral     246  0.965122  0.973799  3.161275  3.064030  0.01175091   74.7730    7.3235    7.2337   10.9199    9.0015   89.6222   52.5481    7.4082
NGC2835       spiral     248  0.904129  0.986411  1.732254  1.840894  0.00656899  113.9554    4.4986    5.1334    9.5127    9.3763   37.2624   15.6296    4.4861
NGC2835       spiral     253      -NaN  0.930379  6.893700      -NaN  0.00151606       NaN    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
